occurrence_id	block_id	assembly_version	replicon_accession	bioproject_accession	organism_harmonized	genus	frozen_group	determinant_name	gene_family	portability_class	topology	wrapped_circular	truncated	block_n_args	weight_block_balanced	s2_selected	dist_any_bp	dist_is_bp	dist_integrase_bp	censored_any	censored_is	censored_integrase	overlap_zero	in_block_feature_beyond_window
GCF_035621275.1|NZ_CP141677.1|oqxA10|1193142|1194314	blk018246	GCF_035621275.1	NZ_CP141677.1	PRJNA1056145	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA10	oqxA10	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621275.1|NZ_CP141677.1|blaSHV-1|2739666|2740523	blk018247	GCF_035621275.1	NZ_CP141677.1	PRJNA1056145	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621275.1|NZ_CP141677.1|fosA|4688069|4688485	blk018248	GCF_035621275.1	NZ_CP141677.1	PRJNA1056145	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|blaOXA-851|155004|155789	blk018249	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-851	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|catB7|1630844|1631479	blk018250	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB7	catB7	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|fosA|2099286|2099690	blk018251	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|dfrA15|4075718|4076188	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	dfrA15	dfrA15	B	circular	no	no	9	0.1111111111111111	0	157	157	157	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|aac(6')-IIa|4076309|4076860	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(6')-IIa	aac(6')	B	circular	no	no	9	0.1111111111111111	0	748	748	748	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|cmlA1|4077118|4078374	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	cmlA1	cmlA1	B	circular	no	no	9	0.1111111111111111	0	1557	1557	1557	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|sul1|4078910|4079746	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	sul1	sul1	B	circular	no	no	9	0.1111111111111111	0	297	297	3349	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|aph(3'')-Ib|4082057|4082857	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3'')-Ib	aph(3'')	B	circular	no	no	9	0.1111111111111111	1	66	66	6496	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|aph(6)-Id|4082860|4083693	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(6)-Id	aph(6)	B	circular	no	no	9	0.1111111111111111	0	869	869	7299	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|tmexC|4086144|4087304	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexC	tmexC	B	circular	no	no	9	0.1111111111111111	0	4153	4153		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|tmexD2|4087323|4090454	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexD2	tmexD2	B	circular	no	no	9	0.1111111111111111	0	5332	5332		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|toprJ2|4090462|4091892	blk018252	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	toprJ2	toprJ2	B	circular	no	no	9	0.1111111111111111	0	8471	8471		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|erm(42)|5202543|5203445	blk018253	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	erm(42)	erm(42)	B	circular	no	no	1	1.0	1	364	364		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|tmexC|5566398|5567558	blk018254	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexC	tmexC	B	circular	no	no	3	0.3333333333333333	0	5467	5467		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|tmexD2|5567577|5570708	blk018254	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexD2	tmexD2	B	circular	no	no	3	0.3333333333333333	1	2317	2317		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|toprJ2|5570716|5572146	blk018254	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	toprJ2	toprJ2	B	circular	no	no	3	0.3333333333333333	0	879	879		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|blaPDC-5|5652147|5653337	blk018255	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaPDC-5	blaPDC	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|aph(3')-IIb|5665699|5666502	blk018255	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621255.1|NZ_CP141683.1|tmexC|6529740|6530900	blk018256	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexC	tmexC	B	circular	no	no	3	0.3333333333333333	1	6417		6417	0	1	0	0	0
GCF_035621255.1|NZ_CP141683.1|tmexD2|6530919|6534050	blk018256	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexD2	tmexD2	B	circular	no	no	3	0.3333333333333333	0	7596		7596	0	1	0	0	0
GCF_035621255.1|NZ_CP141683.1|toprJ|6534058|6535470	blk018256	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	toprJ	toprJ	A	circular	no	no	3	0.3333333333333333	0				1	1	1	0	1
GCF_035621255.1|NZ_CP141683.1|msr(E)|6744235|6745707	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	msr(E)	msr(E)	B	circular	no	no	8	0.125	0	450	450	1622	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|mph(E)|6745766|6746647	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	mph(E)	mph(E)	B	circular	no	no	8	0.125	0	87	87	682	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|qnrVC6|6748642|6749295	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	qnrVC6	qnrVC6	B	circular	no	no	8	0.125	1	354	354	354	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|aac(6')-IIa|6749463|6750014	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(6')-IIa	aac(6')	B	circular	no	no	8	0.125	0	276	276	1175	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|catB|6754114|6754743	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB	catB	B	circular	no	no	8	0.125	0	155	155	5826	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|dfrA1|6755554|6756024	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	dfrA1	dfrA1	B	circular	no	no	8	0.125	0	1595	1595	7266	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|sul1|6756921|6757757	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	sul1	sul1	B	circular	no	no	8	0.125	0	408	408	8633	0	0	0	0	0
GCF_035621255.1|NZ_CP141683.1|catA2|6760457|6761095	blk018257	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catA2	catA2	B	circular	no	no	8	0.125	0	670	670		0	0	1	0	0
GCF_035621255.1|NZ_CP141683.1|tmexC|7025174|7026334	blk018258	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexC	tmexC	B	circular	no	no	3	0.3333333333333333	0	6417		6417	0	1	0	0	0
GCF_035621255.1|NZ_CP141683.1|tmexD2|7026353|7029484	blk018258	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	tmexD2	tmexD2	B	circular	no	no	3	0.3333333333333333	1	7596		7596	0	1	0	0	0
GCF_035621255.1|NZ_CP141683.1|toprJ|7029492|7030904	blk018258	GCF_035621255.1	NZ_CP141683.1	PRJNA1056138	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	toprJ	toprJ	A	circular	no	no	3	0.3333333333333333	0				1	1	1	0	1
GCF_034331225.1|NZ_CP141735.1|oqxB|1202494|1205643	blk018259	GCF_034331225.1	NZ_CP141735.1	PRJNA812595	Klebsiella variicola	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_034331225.1|NZ_CP141735.1|oqxA|1205670|1206842	blk018259	GCF_034331225.1	NZ_CP141735.1	PRJNA812595	Klebsiella variicola	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_034331225.1|NZ_CP141735.1|blaLEN-16|2825954|2826811	blk018260	GCF_034331225.1	NZ_CP141735.1	PRJNA812595	Klebsiella variicola	Klebsiella	Klebsiella group	blaLEN-16	blaLEN	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_034331225.1|NZ_CP141735.1|fosA|4892403|4892819	blk018261	GCF_034331225.1	NZ_CP141735.1	PRJNA812595	Klebsiella variicola	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621195.1|NZ_CP141745.1|oqxB|1173502|1176651	blk018262	GCF_035621195.1	NZ_CP141745.1	PRJNA812595	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621195.1|NZ_CP141745.1|oqxA6|1176678|1177850	blk018262	GCF_035621195.1	NZ_CP141745.1	PRJNA812595	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA6	oqxA6	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621195.1|NZ_CP141745.1|blaSHV-1|2633198|2634055	blk018263	GCF_035621195.1	NZ_CP141745.1	PRJNA812595	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621195.1|NZ_CP141745.1|fosA|4641938|4642354	blk018264	GCF_035621195.1	NZ_CP141745.1	PRJNA812595	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	B	circular	no	no	1	1.0	1	515	515		0	0	1	0	0
GCF_035621175.1|NZ_CP141753.1|aph(3')-IIb|1017435|1018238	blk018265	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621175.1|NZ_CP141753.1|blaPDC-19a|1030600|1031790	blk018265	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaPDC-19a	blaPDC	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621175.1|NZ_CP141753.1|fosA|4909565|4909969	blk018266	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621175.1|NZ_CP141753.1|catB7|5462662|5463297	blk018267	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB7	catB7	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621175.1|NZ_CP141753.1|blaOXA-1035|7075901|7076686	blk018268	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-1035	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621175.1|NZ_CP141753.1|sul1|7122045|7122881	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	sul1	sul1	B	circular	no	no	7	0.14285714285714285	0	973	973	5632	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|aadA1|7123389|7124177	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aadA1	aadA1	B	circular	no	no	7	0.14285714285714285	0	2317	2317	4336	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|blaOXA-2|7124217|7125041	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-2	blaOXA	B	circular	no	no	7	0.14285714285714285	0	3145	3145	3472	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|aac(6')-Ib4|7125126|7125677	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(6')-Ib4	aac(6')-Ib4	B	circular	no	no	7	0.14285714285714285	1	2836	2836	2836	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|blaGES-20|7125818|7126678	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaGES-20	blaGES	B	circular	no	no	7	0.14285714285714285	0	1835	1835	1835	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|blaGES-19|7126747|7127607	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaGES-19	blaGES	B	circular	no	no	7	0.14285714285714285	0	906	906	906	0	0	0	0	0
GCF_035621175.1|NZ_CP141753.1|aac(6')-33|7127773|7128324	blk018269	GCF_035621175.1	NZ_CP141753.1	PRJNA812595	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(6')-33	aac(6')	B	circular	no	no	7	0.14285714285714285	0	189	189	189	0	0	0	0	0
GCF_035621395.1|NZ_CP141770.1|catA1|74629|75285	blk018270	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catA1	catA1	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621395.1|NZ_CP141770.1|aac(3)-Ia|76813|77274	blk018270	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(3)-Ia	aac(3)	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621395.1|NZ_CP141770.1|blaOXA-488|112641|113426	blk018271	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-488	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621395.1|NZ_CP141770.1|catB7|1693653|1694288	blk018272	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB7	catB7	B	circular	no	no	1	1.0	1	5550	5550		0	0	1	0	0
GCF_035621395.1|NZ_CP141770.1|fosA|2166341|2166745	blk018273	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621395.1|NZ_CP141770.1|blaPDC-34|5664029|5665219	blk018274	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaPDC-34	blaPDC	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621395.1|NZ_CP141770.1|aph(3')-IIb|5677581|5678381	blk018274	GCF_035621395.1	NZ_CP141770.1	PRJNA998467	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621535.1|NZ_CP141779.1|blaSHV-11|2885801|2886658	blk018275	GCF_035621535.1	NZ_CP141779.1	PRJNA1056808	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621535.1|NZ_CP141779.1|fosA|4840602|4841018	blk018276	GCF_035621535.1	NZ_CP141779.1	PRJNA1056808	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621575.1|NZ_CP141801.1|blaSHV-11|2806574|2807431	blk018277	GCF_035621575.1	NZ_CP141801.1	PRJNA1057770	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621575.1|NZ_CP141801.1|fosA|4749041|4749457	blk018278	GCF_035621575.1	NZ_CP141801.1	PRJNA1057770	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035621635.1|NZ_CP141808.1|oqxA|1249514|1250686	blk018279	GCF_035621635.1	NZ_CP141808.1	PRJNA1058378	Enterobacter hormaechei	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621635.1|NZ_CP141808.1|oqxB|1250713|1253862	blk018279	GCF_035621635.1	NZ_CP141808.1	PRJNA1058378	Enterobacter hormaechei	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621635.1|NZ_CP141808.1|fosA|3940739|3941161	blk018280	GCF_035621635.1	NZ_CP141808.1	PRJNA1058378	Enterobacter hormaechei	Enterobacter	other	fosA	fosA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035621635.1|NZ_CP141808.1|fosA7|3945157|3945576	blk018280	GCF_035621635.1	NZ_CP141808.1	PRJNA1058378	Enterobacter hormaechei	Enterobacter	other	fosA7	fosA7	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035621635.1|NZ_CP141808.1|blaACT-17|4122693|4123835	blk018281	GCF_035621635.1	NZ_CP141808.1	PRJNA1058378	Enterobacter hormaechei	Enterobacter	other	blaACT-17	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658195.1|NZ_CP141852.1|oqxB|1471969|1475118	blk018282	GCF_035658195.1	NZ_CP141852.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035658195.1|NZ_CP141852.1|oqxA|1475145|1476317	blk018282	GCF_035658195.1	NZ_CP141852.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035658195.1|NZ_CP141852.1|blaSHV|3009679|3010542	blk018283	GCF_035658195.1	NZ_CP141852.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658195.1|NZ_CP141852.1|fosA|4892563|4892979	blk018284	GCF_035658195.1	NZ_CP141852.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658175.1|NZ_CP141861.1|fosA10|517179|517595	blk018285	GCF_035658175.1	NZ_CP141861.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA10	fosA10	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658175.1|NZ_CP141861.1|blaSHV-187|2439333|2440196	blk018286	GCF_035658175.1	NZ_CP141861.1	PRJNA1010831	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-187	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658275.1|NZ_CP141897.1|oqxB|863117|866266	blk018287	GCF_035658275.1	NZ_CP141897.1	PRJNA1060877	Enterobacter bugandensis	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035658275.1|NZ_CP141897.1|oqxA|866294|867466	blk018287	GCF_035658275.1	NZ_CP141897.1	PRJNA1060877	Enterobacter bugandensis	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035658275.1|NZ_CP141897.1|fosA|2473834|2474256	blk018288	GCF_035658275.1	NZ_CP141897.1	PRJNA1060877	Enterobacter bugandensis	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658275.1|NZ_CP141897.1|blaACT-153|2650702|2651844	blk018289	GCF_035658275.1	NZ_CP141897.1	PRJNA1060877	Enterobacter bugandensis	Enterobacter	other	blaACT-153	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658215.1|NZ_CP141905.1|fosA|629740|630156	blk018290	GCF_035658215.1	NZ_CP141905.1	PRJNA1060492	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658215.1|NZ_CP141905.1|oqxB5|2529381|2532530	blk018291	GCF_035658215.1	NZ_CP141905.1	PRJNA1060492	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB5	oqxB5	B	circular	no	no	2	0.5	1	2697		2697	0	1	0	0	0
GCF_035658215.1|NZ_CP141905.1|oqxA|2532557|2533729	blk018291	GCF_035658215.1	NZ_CP141905.1	PRJNA1060492	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	B	circular	no	no	2	0.5	0	1498		1498	0	1	0	0	0
GCF_035658215.1|NZ_CP141905.1|blaSHV-1|4026438|4027295	blk018292	GCF_035658215.1	NZ_CP141905.1	PRJNA1060492	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658455.1|NZ_CP141987.1|oqxB|1147335|1150484	blk018293	GCF_035658455.1	NZ_CP141987.1	PRJNA1061669	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	B	circular	no	no	2	0.5	1	7316	7316		0	0	1	0	0
GCF_035658455.1|NZ_CP141987.1|oqxA|1150511|1151683	blk018293	GCF_035658455.1	NZ_CP141987.1	PRJNA1061669	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	B	circular	no	no	2	0.5	0	6117	6117		0	0	1	0	0
GCF_035658455.1|NZ_CP141987.1|blaSHV-1|2629696|2630553	blk018294	GCF_035658455.1	NZ_CP141987.1	PRJNA1061669	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035658455.1|NZ_CP141987.1|fosA|4518367|4518783	blk018295	GCF_035658455.1	NZ_CP141987.1	PRJNA1061669	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035847925.1|NZ_CP142002.1|blaACT|406335|407477	blk018296	GCF_035847925.1	NZ_CP142002.1	PRJNA1060220	Enterobacter bugandensis	Enterobacter	other	blaACT	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035847925.1|NZ_CP142002.1|fosA|559304|559726	blk018297	GCF_035847925.1	NZ_CP142002.1	PRJNA1060220	Enterobacter bugandensis	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035847925.1|NZ_CP142002.1|oqxA|2169871|2171043	blk018298	GCF_035847925.1	NZ_CP142002.1	PRJNA1060220	Enterobacter bugandensis	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_035847925.1|NZ_CP142002.1|oqxB|2171071|2174220	blk018298	GCF_035847925.1	NZ_CP142002.1	PRJNA1060220	Enterobacter bugandensis	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_035666235.1|NZ_CP142021.1|oqxB|1153824|1156973	blk018299	GCF_035666235.1	NZ_CP142021.1	PRJNA1062447	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	B	circular	no	no	2	0.5	1	5845	5845		0	0	1	0	0
GCF_035666235.1|NZ_CP142021.1|oqxA|1157000|1158172	blk018299	GCF_035666235.1	NZ_CP142021.1	PRJNA1062447	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	B	circular	no	no	2	0.5	0	4646	4646		0	0	1	0	0
GCF_035666235.1|NZ_CP142021.1|blaSHV-187|2671372|2672235	blk018300	GCF_035666235.1	NZ_CP142021.1	PRJNA1062447	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-187	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035666235.1|NZ_CP142021.1|fosA10|4533699|4534115	blk018301	GCF_035666235.1	NZ_CP142021.1	PRJNA1062447	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA10	fosA10	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_035666215.1|NZ_CP142026.1|aph(3')-IIb|899054|899857	blk018302	GCF_035666215.1	NZ_CP142026.1	PRJNA1061838	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	0				1	1	1	0	0
