occurrence_id	block_id	bioproject_accession	organism_harmonized	genus	frozen_group	portability_class	weight_block_balanced	nmdist_dist_any_bp	nmdist_censored	endpoint_state	nmis_dist_bp	nmis_censored	n_complete_contained	n_complete_crossing	n_partial_or_boundary
GCF_900618265.1|NZ_LR130531.1|catB7|2079300|2079935	blk021244	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	5420	0	no_structurally_resolved_IS		1	0	0	0
GCF_900618265.1|NZ_LR130531.1|blaOXA-851|3685625|3686410	blk021245	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618265.1|NZ_LR130531.1|aph(3')-IIb|4646218|4647021	blk021246	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618265.1|NZ_LR130531.1|blaPDC-5|4659383|4660573	blk021246	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618305.1|NZ_LR130533.1|fosA|1250012|1250416	blk021247	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618305.1|NZ_LR130533.1|catB7|1742322|1742957	blk021248	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618305.1|NZ_LR130533.1|blaOXA-1035|3262608|3263393	blk021249	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618305.1|NZ_LR130533.1|aph(3')-IIb|4277812|4278615	blk021250	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618305.1|NZ_LR130533.1|blaPDC-19a|4290977|4292167	blk021250	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618285.1|NZ_LR130534.1|aph(3')-IIb|958804|959607	blk021251	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618285.1|NZ_LR130534.1|blaPDC-19a|971969|973159	blk021251	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618285.1|NZ_LR130534.1|fosA|4858376|4858780	blk021252	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618285.1|NZ_LR130534.1|catB7|5351253|5351888	blk021253	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618285.1|NZ_LR130534.1|blaOXA-1035|6873782|6874567	blk021254	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618325.1|NZ_LR130535.1|aph(3')-IIb|894677|895480	blk021255	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618325.1|NZ_LR130535.1|blaPDC-5|907842|909032	blk021255	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618325.1|NZ_LR130535.1|fosA|4272318|4272722	blk021256	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618325.1|NZ_LR130535.1|catB7|4761707|4762342	blk021257	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	5420	0	no_structurally_resolved_IS		1	0	0	0
GCF_900618325.1|NZ_LR130535.1|blaOXA-851|6368094|6368879	blk021258	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618315.1|NZ_LR130536.1|aph(3')-IIb|894660|895463	blk021259	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618315.1|NZ_LR130536.1|blaPDC-5|907825|909015	blk021259	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618315.1|NZ_LR130536.1|fosA|4272174|4272578	blk021260	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618315.1|NZ_LR130536.1|catB7|4761563|4762198	blk021261	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	5420	0	no_structurally_resolved_IS		1	0	0	0
GCF_900618315.1|NZ_LR130536.1|blaOXA-851|6367921|6368706	blk021262	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618335.1|NZ_LR130537.1|aph(3')-IIb|894648|895451	blk021263	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618335.1|NZ_LR130537.1|blaPDC-5|907813|909003	blk021263	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618335.1|NZ_LR130537.1|fosA|4272195|4272599	blk021264	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900618335.1|NZ_LR130537.1|catB7|4761584|4762219	blk021265	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	5420	0	no_structurally_resolved_IS		1	0	0	0
GCF_900618335.1|NZ_LR130537.1|blaOXA-851|6367981|6368766	blk021266	PRJEB28660	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622595.1|NZ_LR130538.1|oqxB|1156169|1159318	blk021267	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622595.1|NZ_LR130538.1|oqxA|1159345|1160517	blk021267	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622595.1|NZ_LR130538.1|blaLEN-16|2692316|2693173	blk021268	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622595.1|NZ_LR130538.1|fosA|4760202|4760618	blk021269	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622585.1|NZ_LR130539.1|oqxB|1167144|1170293	blk021270	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622585.1|NZ_LR130539.1|oqxA|1170320|1171492	blk021270	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622585.1|NZ_LR130539.1|blaLEN-13|2766667|2767524	blk021271	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622585.1|NZ_LR130539.1|fosA|4818780|4819196	blk021272	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622605.1|NZ_LR130541.1|oqxB19|1158435|1161584	blk021273	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622605.1|NZ_LR130541.1|oqxA|1161611|1162783	blk021273	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622605.1|NZ_LR130541.1|blaSHV-27|2794670|2795527	blk021274	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622605.1|NZ_LR130541.1|fosA|4681475|4681891	blk021275	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622615.1|NZ_LR130543.1|oqxB15|1117990|1121139	blk021276	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622615.1|NZ_LR130543.1|oqxA|1121166|1122338	blk021276	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622615.1|NZ_LR130543.1|blaLEN-25|2792822|2793679	blk021277	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622615.1|NZ_LR130543.1|fosA|4668635|4669051	blk021278	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622625.1|NZ_LR130544.1|oqxB|1177840|1180989	blk021279	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622625.1|NZ_LR130544.1|oqxA|1181016|1182188	blk021279	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622625.1|NZ_LR130544.1|blaLEN-74|2784516|2785373	blk021280	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622625.1|NZ_LR130544.1|fosA|4724531|4724947	blk021281	PRJEB29928	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622645.1|NZ_LR130548.1|oqxB|1226550|1229699	blk021282	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622645.1|NZ_LR130548.1|oqxA|1229726|1230898	blk021282	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900622645.1|NZ_LR130548.1|blaKPC-2|2764097|2764975	blk021283	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	253	0	complete_and_fully_contained	0	0	2	0	1
GCF_900622645.1|NZ_LR130548.1|blaSHV-11|2811317|2812174	blk021284	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	7136	0	complete_and_fully_contained	7065	0	1	0	0
GCF_900622645.1|NZ_LR130548.1|fosA|4714582|4714998	blk021285	PRJEB29928	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635105.1|NZ_LR133932.1|blaOXY-2-26|1703891|1704760	blk021286	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	B	1.0	352	0	complete_and_fully_contained	78	0	1	0	0
GCF_900635105.1|NZ_LR133932.1|oqxA|2918169|2919341	blk021287	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635105.1|NZ_LR133932.1|oqxB|2919368|2922517	blk021287	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635125.1|NZ_LR133964.1|oqxB25|1168320|1171469	blk021288	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	5924	0	complete_and_fully_contained	5867	0	1	0	0
GCF_900635125.1|NZ_LR133964.1|oqxA|1171496|1172668	blk021288	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	4725	0	complete_and_fully_contained	4668	0	1	0	0
GCF_900635125.1|NZ_LR133964.1|blaSHV-11|2635138|2635995	blk021289	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635125.1|NZ_LR133964.1|fosA|4421238|4421654	blk021290	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635705.1|NZ_LR134164.1|blaACT-47|409531|410673	blk021291	PRJEB6403	Enterobacter hormaechei	Enterobacter	other	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635705.1|NZ_LR134164.1|fosA|604693|605115	blk021292	PRJEB6403	Enterobacter hormaechei	Enterobacter	other	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635705.1|NZ_LR134164.1|oqxB|3253341|3256490	blk021293	PRJEB6403	Enterobacter hormaechei	Enterobacter	other	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635705.1|NZ_LR134164.1|oqxA|3256517|3257689	blk021293	PRJEB6403	Enterobacter hormaechei	Enterobacter	other	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635915.1|NZ_LR134195.1|oqxB|1211151|1214297	blk021294	PRJEB6403	Klebsiella ornithinolytica	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635915.1|NZ_LR134195.1|blaORN|2575334|2576206	blk021295	PRJEB6403	Klebsiella ornithinolytica	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635915.1|NZ_LR134195.1|fosA|4725105|4725521	blk021296	PRJEB6403	Klebsiella ornithinolytica	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635925.1|NZ_LR134196.1|oqxB|1153245|1156394	blk021297	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635925.1|NZ_LR134196.1|oqxA|1156421|1157593	blk021297	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635925.1|NZ_LR134196.1|blaOKP-B-5|2570209|2571066	blk021298	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635925.1|NZ_LR134196.1|fosA|4444720|4445136	blk021299	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635995.1|NZ_LR134213.1|oqxB17|1202078|1205227	blk021300	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635995.1|NZ_LR134213.1|oqxA10|1205254|1206426	blk021300	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635995.1|NZ_LR134213.1|blaSHV-1|2715280|2716137	blk021301	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900635995.1|NZ_LR134213.1|fosA|4592211|4592627	blk021302	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636455.1|NZ_LR134280.1|blaSHV-1|1444535|1445392	blk021303	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636455.1|NZ_LR134280.1|fosA|3324616|3325032	blk021304	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636455.1|NZ_LR134280.1|fosA7|3388478|3388699	blk021305	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	433	0	complete_and_fully_contained	2880	0	1	0	3
GCF_900636455.1|NZ_LR134280.1|oqxB19|5236408|5239557	blk021306	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636455.1|NZ_LR134280.1|oqxA|5239584|5240756	blk021306	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636735.1|NZ_LR134308.1|catB7|387124|387759	blk021307	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636735.1|NZ_LR134308.1|fosA|974137|974541	blk021308	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636735.1|NZ_LR134308.1|blaPDC-3|4579732|4580922	blk021309	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636735.1|NZ_LR134308.1|aph(3')-IIb|4593271|4594074	blk021309	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636735.1|NZ_LR134308.1|blaOXA-486|5580651|5581436	blk021310	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636755.1|NZ_LR134309.1|aph(3')-IIb|836454|837257	blk021311	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636755.1|NZ_LR134309.1|blaPDC-5|849605|850795	blk021311	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636755.1|NZ_LR134309.1|fosA|4549194|4549598	blk021312	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636755.1|NZ_LR134309.1|catB7|5158243|5158878	blk021313	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636755.1|NZ_LR134309.1|blaOXA-396|6781106|6781891	blk021314	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|catB7|194244|194879	blk021315	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	5405	0	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|sul1|774544|775380	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	563	0	complete_and_fully_contained	498	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|aadA1|777260|778048	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	274	0	complete_and_fully_contained	21	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|blaOXA-10|778068|778865	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	1082	0	complete_and_fully_contained	829	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|cmlA5|779133|780389	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	2147	0	complete_and_fully_contained	1894	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|dfrB2|780644|780877	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	3379	0	complete_and_fully_contained	3405	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|arr-2|781097|781546	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	2710	0	complete_and_fully_contained	3858	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|blaVIM-2|781664|782461	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	1795	0	complete_and_fully_contained	4425	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|aac(6')-Ib3|782555|783106	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	1150	0	complete_and_fully_contained	5316	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|blaOXA-10|783141|783938	blk021316	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.1111111111111111	318	0	complete_and_fully_contained	5902	0	1	0	0
GCF_900636975.1|NZ_LR134330.1|blaOXA-395|1773272|1774057	blk021317	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|aph(3')-IIb|2765045|2765848	blk021318	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|blaPDC-16|2778197|2779387	blk021318	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|sul1|4260196|4261032	blk021319	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	1346	0	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|fosA|6436321|6436725	blk021320	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|aac(6')-Ib|6764013|6764468	blk021321	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.5	1243	0	no_structurally_resolved_IS		1	0	0	0
GCF_900636975.1|NZ_LR134330.1|blaVIM|6764857|6765309	blk021321	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.5	516	0	no_structurally_resolved_IS		1	0	0	0
GCF_900636985.1|NZ_LR134333.1|oqxB|3493993|3497142	blk021322	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636985.1|NZ_LR134333.1|oqxA|3497169|3498341	blk021322	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900636985.1|NZ_LR134333.1|blaOXY-2-2|4571828|4572697	blk021323	PRJEB6403	Klebsiella oxytoca	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637045.1|NZ_LR134342.1|fosA|999866|1000270	blk021324	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637045.1|NZ_LR134342.1|catB7|1424920|1425555	blk021325	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637045.1|NZ_LR134342.1|blaOXA-1025|2908266|2909051	blk021326	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637045.1|NZ_LR134342.1|aph(3')-IIb|3868105|3868908	blk021327	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637045.1|NZ_LR134342.1|blaPDC-1|3881270|3882460	blk021327	PRJEB6403	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637945.1|NZ_LR134475.1|oqxB|3135734|3138880	blk021328	PRJEB6403	Klebsiella aerogenes	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637945.1|NZ_LR134475.1|oqxA|3138907|3140079	blk021328	PRJEB6403	Klebsiella aerogenes	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637945.1|NZ_LR134475.1|ampC-Kaer|4118352|4119494	blk021329	PRJEB6403	Klebsiella aerogenes	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_900637945.1|NZ_LR134475.1|fosA|4545203|4545619	blk021330	PRJEB6403	Klebsiella aerogenes	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_901421925.1|NZ_LR588408.1|oqxB|1228575|1231724	blk021331	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_901421925.1|NZ_LR588408.1|oqxA10|1231751|1232923	blk021331	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_901421925.1|NZ_LR588408.1|tet(B)|2458488|2459690	blk021332	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	1223	0	complete_and_fully_contained	1247	0	3	0	0
GCF_901421925.1|NZ_LR588408.1|blaSHV-1|2698336|2699193	blk021333	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_901421925.1|NZ_LR588408.1|fosA|4551202|4551618	blk021334	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_901422025.1|NZ_LR588411.1|fosA|2320446|2320862	blk021335	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_901422025.1|NZ_LR588411.1|blaOKP-B-22|4175837|4176694	blk021336	PRJEB6403	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_901422065.1|NZ_LR588412.1|oqxB|1160213|1163362	blk021337	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	7023	0	partial_or_boundary_limited		1	0	0	1
GCF_901422065.1|NZ_LR588412.1|oqxA|1163389|1164561	blk021337	PRJEB6403	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	5824	0	partial_or_boundary_limited		1	0	0	1
