assembly_version	organism	scheme	st	profile
GCF_041222685.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041734115.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041346895.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041221385.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041213435.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041529985.1	Klebsiella pneumoniae	klebsiella	23	gapA(2),infB(1),mdh(1),pgi(1),phoE(9),rpoB(4),tonB(12)
GCF_041220685.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041221395.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_041222155.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041215515.1	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_041221885.1	Klebsiella pneumoniae	klebsiella	25	gapA(2),infB(1),mdh(1),pgi(1),phoE(10),rpoB(4),tonB(13)
GCF_041221755.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041516195.1	Klebsiella pneumoniae	klebsiella	23	gapA(2),infB(1),mdh(1),pgi(1),phoE(9),rpoB(4),tonB(12)
GCF_041221375.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041217655.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041222185.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041346905.1	Klebsiella pneumoniae	klebsiella	15	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_041221905.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_041221405.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041216965.1	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_041218735.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041218425.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_041222175.1	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_041219915.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_041860455.1	Klebsiella variicola	klebsiella	1478	gapA(16),infB(24),mdh(21),pgi(27),phoE(54),rpoB(22),tonB(105)
GCF_041860875.1	Klebsiella pneumoniae	klebsiella	4527	gapA(2),infB(1),mdh(1),pgi(26),phoE(11),rpoB(25),tonB(31)
GCF_041889855.1	Klebsiella quasipneumoniae	klebsiella	4611	gapA(17),infB(19),mdh(175),pgi(160),phoE(374),rpoB(21),tonB(148)
GCF_041890075.1	Klebsiella quasipneumoniae	klebsiella	4618	gapA(17),infB(19),mdh(69),pgi(39),phoE(100),rpoB(63),tonB(162)
GCF_041861055.1	Klebsiella pneumoniae	klebsiella	289	gapA(4),infB(5),mdh(1),pgi(1),phoE(12),rpoB(4),tonB(46)
GCF_041861535.1	Klebsiella variicola	klebsiella	1875	gapA(16),infB(24),mdh(21),pgi(53),phoE(47),rpoB(17),tonB(215)
GCF_041861235.1	Klebsiella pneumoniae	klebsiella	636	gapA(2),infB(5),mdh(1),pgi(1),phoE(4),rpoB(1),tonB(4)
GCF_041861115.1	Klebsiella pneumoniae	klebsiella	292	gapA(2),infB(1),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041860125.1	Klebsiella quasipneumoniae	klebsiella	4350	gapA(50),infB(19),mdh(282),pgi(39),phoE(133),rpoB(63),tonB(162)
GCF_041860915.1	Klebsiella pneumoniae	klebsiella	5459	gapA(2),infB(3),mdh(1),pgi(3),phoE(1),rpoB(28),tonB(35)
GCF_041861265.1	Klebsiella pneumoniae	klebsiella	1999	gapA(2),infB(5),mdh(1),pgi(1),phoE(9),rpoB(1),tonB(318)
GCF_041861105.1	Klebsiella pneumoniae	klebsiella	5841	gapA(2),infB(1),mdh(1),pgi(1),phoE(101),rpoB(1),tonB(18)
GCF_041860345.1	Klebsiella variicola	klebsiella	4176	gapA(16),infB(24),mdh(21),pgi(286),phoE(39),rpoB(22),tonB(85)
GCF_041860105.1	Klebsiella variicola	klebsiella	4169	gapA(16),infB(24),mdh(21),pgi(194),phoE(42),rpoB(29),tonB(71)
GCF_041861015.1	Klebsiella pneumoniae	klebsiella	788	gapA(2),infB(4),mdh(2),pgi(1),phoE(7),rpoB(1),tonB(12)
GCF_041861355.1	Klebsiella pneumoniae	klebsiella	2097	gapA(4),infB(1),mdh(1),pgi(1),phoE(12),rpoB(1),tonB(39)
GCF_041860935.1	Klebsiella pneumoniae	klebsiella	148	gapA(4),infB(1),mdh(31),pgi(1),phoE(16),rpoB(23),tonB(6)
GCF_041861025.1	Klebsiella pneumoniae	klebsiella	1537	gapA(2),infB(1),mdh(2),pgi(1),phoE(12),rpoB(1),tonB(46)
GCF_041860945.1	Klebsiella pneumoniae	klebsiella	727	gapA(2),infB(9),mdh(2),pgi(1),phoE(7),rpoB(1),tonB(16)
GCF_041861165.1	Klebsiella pneumoniae	klebsiella	4356	gapA(159),infB(31),mdh(1),pgi(47),phoE(10),rpoB(4),tonB(631)
GCF_041860165.1	Klebsiella quasipneumoniae	klebsiella	4217	gapA(18),infB(22),mdh(25),pgi(61),phoE(11),rpoB(128),tonB(228)
GCF_041903435.1	Klebsiella quasipneumoniae	klebsiella	5845	gapA(18),infB(22),mdh(26),pgi(63),phoE(167),rpoB(13),tonB(807)
GCF_041860145.1	Klebsiella variicola	klebsiella	595	gapA(16),infB(24),mdh(21),pgi(27),phoE(55),rpoB(22),tonB(67)
GCF_041897755.1	Klebsiella quasipneumoniae	klebsiella	4347	gapA(42),infB(22),mdh(63),pgi(22),phoE(86),rpoB(52),tonB(114)
GCF_041861205.1	Klebsiella pneumoniae	klebsiella	2513	gapA(2),infB(3),mdh(1),pgi(1),phoE(7),rpoB(4),tonB(12)
GCF_041861605.1	Klebsiella variicola	klebsiella	641	gapA(16),infB(18),mdh(21),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_041860115.1	Klebsiella variicola	klebsiella	1778	gapA(16),infB(98),mdh(21),pgi(132),phoE(38),rpoB(22),tonB(67)
GCF_041861085.1	Klebsiella pneumoniae	klebsiella	2411	gapA(2),infB(1),mdh(17),pgi(1),phoE(1),rpoB(4),tonB(23)
GCF_041861295.1	Klebsiella pneumoniae	klebsiella	1241	gapA(4),infB(3),mdh(1),pgi(1),phoE(1),rpoB(4),tonB(223)
GCF_041860965.1	Klebsiella pneumoniae	klebsiella	116	gapA(15),infB(1),mdh(1),pgi(18),phoE(1),rpoB(1),tonB(4)
GCF_041903385.1	Klebsiella quasipneumoniae	klebsiella	4071	gapA(112),infB(22),mdh(26),pgi(282),phoE(115),rpoB(13),tonB(289)
GCF_041861225.1	Klebsiella pneumoniae	klebsiella	279	gapA(2),infB(2),mdh(1),pgi(47),phoE(1),rpoB(4),tonB(43)
GCF_041903465.1	Klebsiella quasipneumoniae	klebsiella	2663	gapA(17),infB(19),mdh(28),pgi(39),phoE(51),rpoB(21),tonB(385)
GCF_041889465.1	Klebsiella variicola	klebsiella	1899	gapA(16),infB(45),mdh(21),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_041860975.1	Klebsiella pneumoniae	klebsiella	301	gapA(4),infB(1),mdh(2),pgi(2),phoE(1),rpoB(10),tonB(43)
GCF_041860805.1	Klebsiella variicola	klebsiella	6490	gapA(16),infB(18),mdh(43),pgi(49),phoE(47),rpoB(30),tonB(75)
GCF_041897585.1	Klebsiella variicola	klebsiella	4146	gapA(16),infB(18),mdh(21),pgi(27),phoE(434),rpoB(22),tonB(251)
GCF_041861505.1	Klebsiella quasipneumoniae	klebsiella	1535	gapA(18),infB(22),mdh(26),pgi(61),phoE(79),rpoB(13),tonB(51)
GCF_041861095.1	Klebsiella pneumoniae	klebsiella	219	gapA(2),infB(1),mdh(2),pgi(3),phoE(27),rpoB(1),tonB(39)
GCF_041853195.1	Klebsiella variicola	klebsiella	3937	gapA(16),infB(18),mdh(30),pgi(49),phoE(47),rpoB(22),tonB(67)
GCF_041861175.1	Klebsiella pneumoniae	klebsiella	5836	gapA(4),infB(1),mdh(440),pgi(2),phoE(27),rpoB(1),tonB(4)
GCF_041861335.1	Klebsiella pneumoniae	klebsiella	4710	gapA(2),infB(1),mdh(1),pgi(37),phoE(10),rpoB(269),tonB(86)
GCF_041861275.1	Klebsiella pneumoniae	klebsiella	5827	gapA(3),infB(5),mdh(95),pgi(1),phoE(16),rpoB(1),tonB(805)
GCF_041834835.1	Klebsiella variicola	klebsiella	363	gapA(16),infB(18),mdh(21),pgi(27),phoE(53),rpoB(22),tonB(67)
GCF_041863175.1	Klebsiella variicola	klebsiella	2594	gapA(28),infB(24),mdh(21),pgi(53),phoE(47),rpoB(153),tonB(67)
GCF_041860955.1	Klebsiella pneumoniae	klebsiella	3403	gapA(2),infB(1),mdh(2),pgi(1),phoE(12),rpoB(1),tonB(62)
GCF_041861465.1	Klebsiella quasipneumoniae	klebsiella	384	gapA(18),infB(23),mdh(56),pgi(63),phoE(80),rpoB(43),tonB(51)
GCF_041860435.1	Klebsiella quasipneumoniae	klebsiella	526	gapA(38),infB(19),mdh(53),pgi(58),phoE(73),rpoB(21),tonB(130)
GCF_041861625.1	Klebsiella variicola	klebsiella	360	gapA(16),infB(24),mdh(21),pgi(53),phoE(47),rpoB(17),tonB(67)
GCF_041902935.1	Klebsiella quasipneumoniae	klebsiella	4212	gapA(18),infB(15),mdh(26),pgi(16),phoE(11),rpoB(13),tonB(613)
GCF_041861045.1	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_041860365.1	Klebsiella variicola	klebsiella	639	gapA(16),infB(18),mdh(21),pgi(27),phoE(54),rpoB(22),tonB(85)
GCF_041861485.1	Klebsiella variicola	klebsiella	347	gapA(16),infB(24),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(67)
GCF_041860905.1	Klebsiella pneumoniae	klebsiella	5529	gapA(23),infB(31),mdh(2),pgi(1),phoE(9),rpoB(4),tonB(769)
GCF_041860885.1	Klebsiella pneumoniae	klebsiella	629	gapA(2),infB(3),mdh(87),pgi(1),phoE(12),rpoB(1),tonB(26)
GCF_041857135.1	Klebsiella variicola	klebsiella	6385	gapA(16),infB(24),mdh(21),pgi(31),phoE(47),rpoB(22),tonB(67)
GCF_041889635.1	Klebsiella variicola	klebsiella	3937	gapA(16),infB(18),mdh(30),pgi(49),phoE(47),rpoB(22),tonB(67)
GCF_041870165.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_041861325.1	Klebsiella pneumoniae	klebsiella	3020	gapA(2),infB(1),mdh(169),pgi(12),phoE(9),rpoB(4),tonB(40)
GCF_041860475.1	Klebsiella variicola	klebsiella	906	gapA(16),infB(62),mdh(21),pgi(27),phoE(55),rpoB(22),tonB(75)
GCF_041903225.1	Klebsiella variicola	klebsiella	641	gapA(16),infB(18),mdh(21),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_041861195.1	Klebsiella pneumoniae	klebsiella	3175	gapA(2),infB(4),mdh(5),pgi(1),phoE(1),rpoB(1),tonB(40)
GCF_041861145.1	Klebsiella pneumoniae	klebsiella	168	gapA(2),infB(5),mdh(1),pgi(6),phoE(9),rpoB(1),tonB(4)
GCF_041861035.1	Klebsiella pneumoniae	klebsiella	4717	gapA(2),infB(20),mdh(1),pgi(2),phoE(4),rpoB(4),tonB(38)
GCF_041860995.1	Klebsiella pneumoniae	klebsiella	37	gapA(2),infB(9),mdh(2),pgi(1),phoE(13),rpoB(1),tonB(16)
GCF_041861285.1	Klebsiella pneumoniae	klebsiella	152	gapA(2),infB(3),mdh(2),pgi(1),phoE(1),rpoB(4),tonB(56)
GCF_041860985.1	Klebsiella pneumoniae	klebsiella	866	gapA(2),infB(9),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041861155.1	Klebsiella pneumoniae	klebsiella	394	gapA(2),infB(9),mdh(2),pgi(1),phoE(13),rpoB(1),tonB(82)
GCF_041861245.1	Klebsiella pneumoniae	klebsiella	13	gapA(2),infB(3),mdh(1),pgi(1),phoE(10),rpoB(1),tonB(19)
GCF_041860035.1	Klebsiella variicola	klebsiella	712	gapA(16),infB(62),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(67)
GCF_041861065.1	Klebsiella variicola	klebsiella	2594	gapA(28),infB(24),mdh(21),pgi(53),phoE(47),rpoB(153),tonB(67)
GCF_041861345.1	Klebsiella pneumoniae	klebsiella	49	gapA(8),infB(1),mdh(1),pgi(2),phoE(12),rpoB(1),tonB(23)
GCF_041861005.1	Klebsiella variicola	klebsiella	347	gapA(16),infB(24),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(67)
GCF_041903335.1	Klebsiella variicola	klebsiella	641	gapA(16),infB(18),mdh(21),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_041903495.1	Klebsiella variicola	klebsiella	4394	gapA(242),infB(24),mdh(21),pgi(40),phoE(55),rpoB(22),tonB(67)
GCF_041860815.1	Klebsiella variicola	klebsiella	4315	gapA(29),infB(24),mdh(315),pgi(49),phoE(44),rpoB(22),tonB(85)
GCF_041889455.1	Klebsiella pneumoniae	klebsiella	45	gapA(2),infB(1),mdh(1),pgi(6),phoE(7),rpoB(1),tonB(12)
GCF_041861255.1	Klebsiella pneumoniae	klebsiella	46	gapA(4),infB(5),mdh(1),pgi(1),phoE(9),rpoB(1),tonB(31)
GCF_041861315.1	Klebsiella variicola	klebsiella	4591	gapA(16),infB(18),mdh(21),pgi(49),phoE(468),rpoB(22),tonB(67)
GCF_041903425.1	Klebsiella variicola	klebsiella	250	gapA(16),infB(18),mdh(45),pgi(44),phoE(55),rpoB(22),tonB(67)
GCF_041897635.1	Klebsiella variicola	klebsiella	1562	gapA(16),infB(24),mdh(36),pgi(27),phoE(29),rpoB(22),tonB(105)
GCF_041920705.1	Klebsiella variicola	klebsiella	639	gapA(16),infB(18),mdh(21),pgi(27),phoE(54),rpoB(22),tonB(85)
GCF_041903405.1	Klebsiella variicola	klebsiella	1381	gapA(16),infB(18),mdh(45),pgi(38),phoE(106),rpoB(93),tonB(75)
GCF_041860895.1	Klebsiella pneumoniae	klebsiella	44	gapA(2),infB(1),mdh(4),pgi(3),phoE(8),rpoB(1),tonB(9)
GCF_041860925.1	Klebsiella pneumoniae	klebsiella	60	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(8)
GCF_041903475.1	Klebsiella variicola	klebsiella	725	gapA(16),infB(24),mdh(21),pgi(38),phoE(132),rpoB(66),tonB(75)
GCF_041903085.1	Klebsiella variicola	klebsiella	454	gapA(16),infB(24),mdh(21),pgi(27),phoE(29),rpoB(22),tonB(105)
GCF_041890115.1	Klebsiella variicola	klebsiella	3948	gapA(16),infB(24),mdh(30),pgi(270),phoE(90),rpoB(22),tonB(45)
GCF_041902915.1	Klebsiella variicola	klebsiella	4183	gapA(16),infB(24),mdh(21),pgi(44),phoE(323),rpoB(22),tonB(183)
GCF_041861135.1	Klebsiella variicola	klebsiella	4705	gapA(16),infB(204),mdh(21),pgi(27),phoE(146),rpoB(57),tonB(67)
GCF_041902825.1	Klebsiella variicola	klebsiella	4202	gapA(16),infB(45),mdh(42),pgi(38),phoE(132),rpoB(66),tonB(75)
GCF_041902925.1	Klebsiella variicola	klebsiella	4179	gapA(16),infB(24),mdh(21),pgi(31),phoE(92),rpoB(17),tonB(74)
GCF_041900615.1	Klebsiella variicola	klebsiella	4373	gapA(16),infB(45),mdh(21),pgi(27),phoE(229),rpoB(17),tonB(67)
GCF_041869545.1	Klebsiella variicola	klebsiella	4173	gapA(16),infB(24),mdh(21),pgi(27),phoE(47),rpoB(251),tonB(80)
GCF_041861775.1	Klebsiella variicola	klebsiella	197	gapA(16),infB(28),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(67)
GCF_041861735.1	Klebsiella variicola	klebsiella	616	gapA(16),infB(18),mdh(30),pgi(27),phoE(68),rpoB(59),tonB(67)
GCF_041903215.1	Klebsiella variicola	klebsiella	919	gapA(16),infB(24),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(188)
GCF_041861805.1	Klebsiella variicola	klebsiella	318	gapA(16),infB(24),mdh(21),pgi(31),phoE(68),rpoB(22),tonB(67)
GCF_041870035.1	Klebsiella variicola	klebsiella	3081	gapA(16),infB(18),mdh(226),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_041865045.1	Klebsiella variicola	klebsiella	250	gapA(16),infB(18),mdh(45),pgi(44),phoE(55),rpoB(22),tonB(67)
GCF_043099655.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042137955.1	Klebsiella oxytoca	klebsiella	-	gapA(147),infB(~133),mdh(-),pgi(171),phoE(-),rpoB(149),tonB(-)
GCF_043508675.1	Klebsiella ornithinolytica	klebsiella	-	gapA(146),infB(120),mdh(-),pgi(165),phoE(282),rpoB(~148),tonB(-)
GCF_041927015.1	Klebsiella quasipneumoniae	klebsiella	4626	gapA(18),infB(22),mdh(122),pgi(16),phoE(32),rpoB(13),tonB(99)
GCF_041927025.1	Klebsiella quasipneumoniae	klebsiella	144	gapA(17),infB(19),mdh(28),pgi(20),phoE(34),rpoB(18),tonB(52)
GCF_043099695.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099485.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043949965.1	Klebsiella quasipneumoniae	klebsiella	-	gapA(18),infB(22),mdh(~55),pgi(89),phoE(542),rpoB(92),tonB(49)
GCF_043570445.1	Klebsiella pneumoniae	klebsiella	2028	gapA(2),infB(5),mdh(1),pgi(1),phoE(10),rpoB(1),tonB(31)
GCF_041926725.1	Klebsiella variicola	klebsiella	641	gapA(16),infB(18),mdh(21),pgi(27),phoE(39),rpoB(22),tonB(67)
GCF_042490795.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_043099685.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043873805.1	Klebsiella pneumoniae	klebsiella	86	gapA(9),infB(4),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(27)
GCF_042466135.1	Klebsiella aerogenes	klebsiella	-	gapA(168),infB(~196),mdh(-),pgi(198),phoE(463),rpoB(165),tonB(-)
GCF_042192385.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042021345.1	Klebsiella pneumoniae	klebsiella	784	gapA(2),infB(1),mdh(1),pgi(1),phoE(27),rpoB(5),tonB(4)
GCF_043099595.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041926745.1	Klebsiella variicola	klebsiella	3950	gapA(16),infB(24),mdh(293),pgi(27),phoE(55),rpoB(22),tonB(67)
GCF_042482205.1	Klebsiella pneumoniae	klebsiella	65	gapA(2),infB(1),mdh(2),pgi(1),phoE(10),rpoB(4),tonB(13)
GCF_043099625.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043509305.1	Klebsiella ornithinolytica	klebsiella	-	gapA(~146),infB(120),mdh(-),pgi(170),phoE(~282),rpoB(148),tonB(-)
GCF_043099665.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099605.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099465.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042134635.1	Klebsiella pneumoniae	klebsiella	65	gapA(2),infB(1),mdh(2),pgi(1),phoE(10),rpoB(4),tonB(13)
GCF_041926175.1	Klebsiella variicola	klebsiella	1562	gapA(16),infB(24),mdh(36),pgi(27),phoE(29),rpoB(22),tonB(105)
GCF_043639595.1	Klebsiella pneumoniae	klebsiella	1107	gapA(4),infB(38),mdh(1),pgi(1),phoE(7),rpoB(4),tonB(6)
GCF_043950185.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043187905.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043571095.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099705.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041926685.1	Klebsiella variicola	klebsiella	6489	gapA(16),infB(18),mdh(21),pgi(33),phoE(47),rpoB(84),tonB(67)
GCF_043099505.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043950335.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_043950275.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_043099555.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099635.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042489295.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_043099715.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099475.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099645.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042487505.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_043950255.1	Klebsiella pneumoniae	klebsiella	3139	gapA(2),infB(1),mdh(1),pgi(1),phoE(16),rpoB(44),tonB(182)
GCF_042230465.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099495.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041927175.1	Klebsiella variicola	klebsiella	3195	gapA(16),infB(18),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(146)
GCF_043950115.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041926525.1	Klebsiella variicola	klebsiella	3195	gapA(16),infB(18),mdh(21),pgi(27),phoE(47),rpoB(22),tonB(146)
GCF_043521465.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042134645.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042134625.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099575.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043522075.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099615.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099515.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042451655.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042981295.1	Klebsiella pneumoniae	klebsiella	1454	gapA(2),infB(3),mdh(6),pgi(1),phoE(9),rpoB(7),tonB(18)
GCF_043099675.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099535.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043588795.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_042256275.1	Klebsiella pneumoniae	klebsiella	792	gapA(2),infB(7),mdh(1),pgi(26),phoE(1),rpoB(4),tonB(4)
GCF_043099585.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099525.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_043099565.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_041926595.1	Klebsiella variicola	klebsiella	790	gapA(28),infB(18),mdh(21),pgi(40),phoE(38),rpoB(22),tonB(67)
